,SubjectID,PredicateID,ObjectID,Subject,Predicate,Object,ReferenceProperty,URL,RefDoc
4102,Q33,P2936,Q9058,Finland,language used,Slovak,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4103,Q33,P2936,Q36236,Finland,language used,Malayalam,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4104,Q33,P2936,Q1571,Finland,language used,Marathi,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4105,Q33,P2936,Q9267,Finland,language used,Turkmen,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4106,Q33,P2936,Q28026,Finland,language used,Akan,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4107,Q33,P2936,Q6654,Finland,language used,Croatian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4108,Q33,P2936,Q9296,Finland,language used,Macedonian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4109,Q33,P2936,Q34257,Finland,language used,Wolof,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4110,Q33,P2936,Q33673,Finland,language used,Kannada,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4111,Q33,P2936,Q33587,Finland,language used,Gikuyu,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4112,Q33,P2936,Q56475,Finland,language used,Hausa,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4113,Q33,P2936,Q9091,Finland,language used,Belarusian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4114,Q33,P2936,Q25285,Finland,language used,Tatar,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4115,Q33,P2936,Q294,Finland,language used,Icelandic,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4116,Q33,P2936,Q9063,Finland,language used,Slovene,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4117,Q33,P2936,Q9252,Finland,language used,Kazakh,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4118,Q33,P2936,Q30005,Finland,language used,Ewe,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4119,Q33,P2936,Q7026,Finland,language used,Catalan,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4120,Q33,P2936,Q14196,Finland,language used,Afrikaans,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4121,Q33,P2936,Q33997,Finland,language used,Sindhi,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4122,Q33,P2936,Q33810,Finland,language used,Odia,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4123,Q33,P2936,Q9255,Finland,language used,Kyrgyz,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4124,Q33,P2936,Q9246,Finland,language used,Mongolian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4125,Q33,P2936,Q9211,Finland,language used,Lao,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4126,Q33,P2936,Q9260,Finland,language used,Tajik,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4127,Q33,P2936,Q27811,Finland,language used,Afar,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4128,Q33,P2936,Q33552,Finland,language used,Kashmiri,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4129,Q33,P2936,Q9166,Finland,language used,Maltese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4130,Q33,P2936,Q35224,Finland,language used,Ido,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4131,Q33,P2936,Q33243,Finland,language used,Bambara,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4132,Q33,P2936,Q33968,Finland,language used,Ossetian,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4133,Q33,P2936,Q10179,Finland,language used,Zulu,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4134,Q33,P2936,Q29401,Finland,language used,Assamese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4135,Q33,P2936,Q25258,Finland,language used,Faroese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4136,Q33,P2936,Q9142,Finland,language used,Irish,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4137,Q33,P2936,Q34002,Finland,language used,Sundanese,P854,http://pxnet2.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vrm__vaerak/statfin_vaerak_pxt_11rm.px/table/tableViewLayout1/,refdoc_1069
4138,Q33,P2238,Q101711,Finland,official symbol,Convallaria majalis,P854,http://www.kysy.fi/kysymys/sanotaan-etta-joutsen-suomen-lintu-onko-nain,refdoc_259
4139,Q33,P2238,Q156895,Finland,official symbol,Betula pendula,P854,http://www.kysy.fi/kysymys/sanotaan-etta-joutsen-suomen-lintu-onko-nain,refdoc_259
4140,Q33,P2238,Q36341,Finland,official symbol,brown bear,P854,http://www.kysy.fi/kysymys/sanotaan-etta-joutsen-suomen-lintu-onko-nain,refdoc_259
4141,Q33,P2238,Q25612,Finland,official symbol,Whooper Swan,P854,http://www.kysy.fi/kysymys/sanotaan-etta-joutsen-suomen-lintu-onko-nain,refdoc_259
4142,Q33,P2238,Q166812,Finland,official symbol,European perch,P854,http://www.kysy.fi/kysymys/sanotaan-etta-joutsen-suomen-lintu-onko-nain,refdoc_259
4143,Q33,P2238,Q159543,Finland,official symbol,Coccinella septempunctata,P854,http://www.kysy.fi/kysymys/sanotaan-etta-joutsen-suomen-lintu-onko-nain,refdoc_259
4144,Q33,P2238,Q41177,Finland,official symbol,granite,P854,http://www.kysy.fi/kysymys/sanotaan-etta-joutsen-suomen-lintu-onko-nain,refdoc_259
4145,Q33,P2238,Q1001507,Finland,official symbol,Finnhorse,P854,https://yle.fi/uutiset/3-5762249,refdoc_1403
4146,Q33,P2238,Q29195,Finland,official symbol,Finnish Spitz,P854,https://wiki.aineetonkulttuuriperinto.fi/wiki/Suomenpystykorva_ja_er%C3%A4perinteen_vaaliminen,refdoc_1160
4147,Q33,P2238,Q792871,Finland,official symbol,Holly Blue,P854,https://yle.fi/uutiset/3-9670100,refdoc_868
4148,Q33,P1889,Q341073,Finland,different from,Finlandia,P4656,https://pl.wikipedia.org/w/index.php?title=Finlandia&oldid=64302213,refdoc_905
4149,Q55,P2852,Q1061257,Netherlands,emergency phone number,112,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
4150,Q55,P2852,Q533806,Netherlands,emergency phone number,911,P854,http://www.politiecn.com/,refdoc_1157
4151,Q55,P2853,Q1123613,Netherlands,electrical plug type,Schuko,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
4152,Q55,P2853,Q1378312,Netherlands,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
4153,Q55,P1889,Q2118709,Netherlands,different from,European Netherlands,P854,http://www.amdclaw.com/main/bonaire/,refdoc_422
4154,Q55,P122,Q41614,Netherlands,basic form of government,constitutional monarchy,P4656,https://az.m.wikipedia.org/?oldid=7156314,refdoc_1372
4155,Q55,P1552,Q3174312,Netherlands,has quality,free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
4156,Q55,P530,Q423,Netherlands,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
4157,Q55,P37,Q7411,Netherlands,official language,Dutch,P854,https://www.rijksoverheid.nl/onderwerpen/erkende-talen,refdoc_624
4158,Q55,P30,Q46,Netherlands,continent,Europe,P854,https://www.workwithdata.com/place/netherlands,refdoc_547
4159,Q55,P463,Q8475,Netherlands,member of,Interpol,P854,https://www.interpol.int/Who-we-are/Member-countries/Europe/NETHERLANDS,refdoc_704
4160,Q55,P463,Q376150,Netherlands,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
4161,Q55,P463,Q7809,Netherlands,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
4162,Q55,P463,Q17495,Netherlands,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
4163,Q55,P463,Q1969730,Netherlands,member of,Schengen Area,P854,https://www.touteleurope.eu/les-pays-membres-de-l-espace-schengen.html,refdoc_432
4164,Q55,P463,Q45177,Netherlands,member of,Visa Waiver Program,P854,https://www.dhs.gov/visa-waiver-program-requirements,refdoc_500
4165,Q55,P463,Q170424,Netherlands,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/netherlands,refdoc_1594
4166,Q55,P463,Q7817,Netherlands,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
4167,Q55,P463,Q182814,Netherlands,member of,Antarctic Treaty System,P854,https://www.ats.aq/devAS/Parties?lang=e,refdoc_816
4168,Q55,P463,Q605326,Netherlands,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
4169,Q55,P463,Q823428,Netherlands,member of,"Task Force for International Cooperation on Holocaust Education, Remembrance, and Research",P854,https://holocaustremembrance.com/countries/netherlands,refdoc_305
4170,Q55,P85,Q131713,Netherlands,anthem,Wilhelmus,P854,https://www1.wdr.de/stichtag/stichtag-nationalhymne-niederlande-100.html,refdoc_638
4171,Q55,P610,Q1301834,Netherlands,highest point,Mount Scenery,P854,http://www.rijksoverheid.nl/onderwerpen/water-en-veiligheid/vraag-en-antwoord/wat-is-het-normaal-amsterdams-peil-nap.html,refdoc_833
4172,Q55,P361,Q27496,Netherlands,part of,Western Europe,P854,https://www.workwithdata.com/place/netherlands,refdoc_547
4173,Q55,P6,Q22338116,Netherlands,head of government,Dick Schoof,P854,https://www.rijksoverheid.nl/regering/bewindspersonen,refdoc_495
4174,Q217,P30,Q46,Moldova,continent,Europe,P854,https://www.workwithdata.com/place/moldova,refdoc_343
4175,Q217,P6,Q13407948,Moldova,head of government,Dorin Recean,P854,https://www.reuters.com/world/europe/who-is-new-moldovan-prime-minister-dorin-recean-2023-02-16/,refdoc_138
4176,Q217,P463,Q8475,Moldova,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
4177,Q217,P463,Q842490,Moldova,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
4178,Q217,P463,Q7809,Moldova,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
4179,Q217,P463,Q17495,Moldova,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
4180,Q217,P463,Q376150,Moldova,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
4181,Q217,P463,Q170424,Moldova,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/republic-of-moldova,refdoc_1674
4182,Q217,P463,Q7817,Moldova,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
4183,Q217,P463,Q605326,Moldova,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
4184,Q217,P463,Q186444,Moldova,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
4185,Q217,P530,Q423,Moldova,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
4186,Q217,P1622,Q14565199,Moldova,driving side,right,P854,http://chartsbin.com/view/edr,refdoc_1082
4187,Q217,P2853,Q1378312,Moldova,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
4188,Q217,P2853,Q1123613,Moldova,electrical plug type,Schuko,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
4189,Q217,P361,Q27468,Moldova,part of,Eastern Europe,P854,https://www.workwithdata.com/place/moldova,refdoc_343
4190,Q217,P5658,Q14565199,Moldova,railway traffic side,right,P4656,https://de.wikipedia.org/wiki/Mehrgleisigkeit#Fahrordnung_in_den_einzelnen_L%C3%A4ndern,refdoc_1017
4191,Q218,P2852,Q1061257,Romania,emergency phone number,112,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
4192,Q218,P1552,Q3174312,Romania,has quality,free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
4193,Q218,P530,Q423,Romania,diplomatic relation,North Korea,P854,https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf,refdoc_984
4194,Q218,P30,Q46,Romania,continent,Europe,P854,https://www.workwithdata.com/place/romania,refdoc_112
4195,Q218,P463,Q8475,Romania,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
4196,Q218,P463,Q1480793,Romania,member of,Nuclear Suppliers Group,P854,http://www.nuclearsuppliersgroup.org/en/participants1,refdoc_1530
4197,Q218,P463,Q842490,Romania,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
4198,Q218,P463,Q3866537,Romania,member of,Movement Coordination Centre Europe,P854,http://mcce-mil.com/wp-content/uploads/glance/MCCE-AT-A-Glance-September-2017.pdf,refdoc_1751
4199,Q218,P463,Q1579424,Romania,member of,Strategic Airlift Capability,P854,https://www.sacprogram.org/en/Pages/The%20Strategic%20Airlift%20Capability.aspx,refdoc_593
4200,Q218,P463,Q233611,Romania,member of,International Hydrographic Organization,P854,https://www.iho.int/srv1/index.php?option=com_wrapper&view=wrapper&Itemid=452&lang=en,refdoc_392
4201,Q218,P463,Q7809,Romania,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
4202,Q218,P463,Q17495,Romania,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
4203,Q218,P463,Q376150,Romania,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
4204,Q218,P463,Q170424,Romania,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/romania,refdoc_1291
4205,Q218,P463,Q7817,Romania,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
4206,Q218,P463,Q605326,Romania,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
4207,Q218,P463,Q823428,Romania,member of,"Task Force for International Cooperation on Holocaust Education, Remembrance, and Research",P854,https://holocaustremembrance.com/countries/romania,refdoc_1610
4208,Q218,P463,Q1969730,Romania,member of,Schengen Area,P854,https://www.dw.com/en/eu-romania-and-bulgaria-join-schengen-area-by-air-and-sea/a-68706160,refdoc_1341
4209,Q218,P463,Q131720477,Romania,member of,"{'text': 'CERN Council', 'language': 'mul'}",P854,https://council.web.cern.ch/en/content/council-composition-january-2025,refdoc_207
4210,Q218,P463,Q186444,Romania,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
4211,Q218,P5658,Q14565199,Romania,railway traffic side,right,P4656,https://de.wikipedia.org/wiki/Mehrgleisigkeit#Fahrordnung_in_den_einzelnen_L%C3%A4ndern,refdoc_1017
4212,Q218,P361,Q27468,Romania,part of,Eastern Europe,P854,https://www.workwithdata.com/place/romania,refdoc_112
4213,Q218,P37,Q7913,Romania,official language,Romanian,P854,http://www.cdep.ro/pls/dic/site.page?den=act2_2&par1=1#t1c0s0a13,refdoc_280
4214,Q218,P1622,Q14565199,Romania,driving side,right,P854,http://chartsbin.com/view/edr,refdoc_1082
4215,Q218,P1889,Q244482,Romania,different from,Romagna,P4656,https://pl.wikipedia.org/w/index.php?title=Rumunia&oldid=64175014,refdoc_1116
4216,Q228,P2852,Q1061257,Andorra,emergency phone number,112,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
4217,Q228,P2852,Q25648823,Andorra,emergency phone number,110,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
4218,Q228,P2852,Q25648807,Andorra,emergency phone number,116,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
4219,Q228,P2853,Q1123613,Andorra,electrical plug type,Schuko,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
4220,Q228,P2853,Q1378312,Andorra,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
4221,Q228,P30,Q46,Andorra,continent,Europe,P854,https://www.workwithdata.com/place/andorra,refdoc_778
4222,Q228,P1552,Q3174312,Andorra,has quality,free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
4223,Q228,P463,Q8475,Andorra,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
4224,Q228,P463,Q842490,Andorra,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
4225,Q228,P463,Q7809,Andorra,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
4226,Q228,P463,Q376150,Andorra,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
4227,Q228,P463,Q45177,Andorra,member of,Visa Waiver Program,P854,https://www.dhs.gov/visa-waiver-program-requirements,refdoc_500
4228,Q228,P463,Q170424,Andorra,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/andorra-0,refdoc_1063
4229,Q228,P463,Q7817,Andorra,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
4230,Q228,P463,Q605326,Andorra,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
